invoice_id,po_id,delivery_id,supplier_id,invoice_date,due_date,amount_pkr,payment_terms_days
INV-000899,PO-000910,DEL-000899,SUP-002,2025-06-17,2025-07-17,100791.25,30
INV-000900,PO-000911,DEL-000900,SUP-002,2025-06-22,2025-07-22,108772.8,30
INV-000901,PO-000912,DEL-000901,SUP-002,2025-06-25,2025-07-25,126990.98,30
INV-000902,PO-000913,DEL-000902,SUP-002,2025-06-28,2025-07-28,104115.09,30
INV-000903,PO-000914,DEL-000903,SUP-002,2025-06-30,2025-07-30,124553.1,30
INV-000904,PO-000915,DEL-000904,SUP-002,2025-07-05,2025-08-04,31089.44,30
INV-000905,PO-000916,DEL-000905,SUP-001,2025-01-04,2025-02-03,562706.09,30
INV-000906,PO-000917,DEL-000906,SUP-001,2025-01-11,2025-02-10,508411.05,30
INV-000907,PO-000918,DEL-000907,SUP-001,2025-01-12,2025-02-11,414315.19,30
INV-000908,PO-000919,DEL-000908,SUP-001,2025-01-14,2025-02-13,630505.69,30
INV-000909,PO-000920,DEL-000909,SUP-001,2025-01-17,2025-02-16,386393.62,30
INV-000910,PO-000921,DEL-000910,SUP-001,2025-01-18,2025-02-17,582286.77,30
INV-000911,PO-000922,DEL-000911,SUP-001,2025-01-21,2025-02-20,369723.11,30
INV-000912,PO-000923,DEL-000912,SUP-001,2025-01-24,2025-02-23,539068.57,30
INV-000913,PO-000924,DEL-000913,SUP-001,2025-01-28,2025-02-27,554792.86,30
INV-000914,PO-000925,DEL-000914,SUP-001,2025-02-01,2025-03-03,354449.42,30
INV-000915,PO-000926,DEL-000915,SUP-001,2025-02-04,2025-03-06,635667.06,30
INV-000916,PO-000927,DEL-000916,SUP-001,2025-02-06,2025-03-08,344218.4,30
INV-000917,PO-000928,DEL-000917,SUP-001,2025-02-11,2025-03-13,694167.39,30
INV-000918,PO-000929,DEL-000918,SUP-001,2025-02-11,2025-03-13,435630.44,30
INV-000919,PO-000930,DEL-000919,SUP-001,2025-02-16,2025-03-18,565079.76,30
INV-000920,PO-000931,DEL-000920,SUP-001,2025-02-19,2025-03-21,514100.03,30
INV-000921,PO-000932,DEL-000921,SUP-001,2025-02-20,2025-03-22,412933.71,30
INV-000922,PO-000933,DEL-000922,SUP-001,2025-02-25,2025-03-27,693199.45,30
INV-000923,PO-000934,DEL-000923,SUP-001,2025-02-28,2025-03-30,355423.34,30
INV-000924,PO-000935,DEL-000924,SUP-001,2025-03-03,2025-04-02,799387.1,30
INV-000925,PO-000936,DEL-000925,SUP-001,2025-03-06,2025-04-05,824503.33,30
INV-000926,PO-000937,DEL-000926,SUP-001,2025-03-09,2025-04-08,1077567.46,30
INV-000927,PO-000938,DEL-000927,SUP-001,2025-03-10,2025-04-09,1178087.52,30
INV-000928,PO-000939,DEL-000928,SUP-001,2025-03-13,2025-04-12,841255.63,30
INV-000929,PO-000940,DEL-000929,SUP-001,2025-03-16,2025-04-15,1189134.74,30
INV-000930,PO-000941,DEL-000930,SUP-001,2025-03-20,2025-04-19,809751.04,30
INV-000931,PO-000942,DEL-000931,SUP-001,2025-03-23,2025-04-22,1373807.83,30
INV-000932,PO-000943,DEL-000932,SUP-001,2025-03-27,2025-04-26,910103.62,30
INV-000933,PO-000944,DEL-000933,SUP-001,2025-03-30,2025-04-29,1076919.87,30
INV-000934,PO-000945,DEL-000934,SUP-001,2025-04-03,2025-05-03,1077604.48,30
INV-000935,PO-000946,DEL-000935,SUP-001,2025-04-03,2025-05-03,581774.3,30
INV-000936,PO-000947,DEL-000936,SUP-001,2025-04-06,2025-05-06,756651.58,30
INV-000937,PO-000948,DEL-000937,SUP-001,2025-04-10,2025-05-10,395744.69,30
INV-000938,PO-000949,DEL-000938,SUP-001,2025-04-13,2025-05-13,711370.15,30
INV-000939,PO-000950,DEL-000939,SUP-001,2025-04-19,2025-05-19,541673.06,30
INV-000940,PO-000951,DEL-000940,SUP-001,2025-04-19,2025-05-19,709921.51,30
INV-000941,PO-000952,DEL-000941,SUP-001,2025-04-21,2025-05-21,619748.55,30
INV-000942,PO-000953,DEL-000942,SUP-001,2025-04-25,2025-05-25,443307.36,30
INV-000943,PO-000954,DEL-000943,SUP-001,2025-04-27,2025-05-27,853312.63,30
INV-000944,PO-000955,DEL-000944,SUP-001,2025-05-01,2025-05-31,517061.36,30
INV-000945,PO-000956,DEL-000945,SUP-001,2025-05-04,2025-06-03,696733.01,30
INV-000946,PO-000957,DEL-000946,SUP-001,2025-05-08,2025-06-07,411832.17,30
INV-000947,PO-000958,DEL-000947,SUP-001,2025-05-09,2025-06-08,504948.96,30
INV-000948,PO-000959,DEL-000948,SUP-001,2025-05-13,2025-06-12,557564.67,30
INV-000949,PO-000960,DEL-000949,SUP-001,2025-05-20,2025-06-19,375133.63,30
INV-000950,PO-000961,DEL-000950,SUP-001,2025-05-20,2025-06-19,552039.31,30
INV-000951,PO-000962,DEL-000951,SUP-001,2025-05-21,2025-06-20,351503.24,30
INV-000952,PO-000963,DEL-000952,SUP-001,2025-05-26,2025-06-25,625088.73,30
INV-000953,PO-000964,DEL-000953,SUP-001,2025-05-28,2025-06-27,371268.41,30
INV-000954,PO-000965,DEL-000954,SUP-001,2025-05-30,2025-06-29,492245.42,30
INV-000955,PO-000966,DEL-000955,SUP-001,2025-06-04,2025-07-04,491498.23,30
INV-000956,PO-000967,DEL-000956,SUP-001,2025-06-08,2025-07-08,347352.77,30
INV-000957,PO-000968,DEL-000957,SUP-001,2025-06-09,2025-07-09,600041.73,30
INV-000958,PO-000969,DEL-000958,SUP-001,2025-06-13,2025-07-13,361839.91,30
INV-000959,PO-000970,DEL-000959,SUP-001,2025-06-14,2025-07-14,596635.46,30
INV-000960,PO-000971,DEL-000960,SUP-001,2025-06-17,2025-07-17,384012.37,30
INV-000961,PO-000972,DEL-000961,SUP-001,2025-06-22,2025-07-22,465291.3,30
INV-000962,PO-000973,DEL-000962,SUP-001,2025-06-25,2025-07-25,498359.86,30
INV-000963,PO-000974,DEL-000963,SUP-001,2025-06-28,2025-07-28,376322.9,30
INV-000964,PO-000975,DEL-000964,SUP-001,2025-06-29,2025-07-29,680382.75,30
INV-000965,PO-000976,DEL-000965,SUP-001,2025-07-02,2025-08-01,116091.09,30
INV-000966,PO-000977,DEL-000966,SUP-001,2025-01-04,2025-02-03,461196.46,30
INV-000967,PO-000978,DEL-000967,SUP-001,2025-01-10,2025-02-09,401576.34,30
INV-000968,PO-000979,DEL-000968,SUP-001,2025-01-13,2025-02-12,335496.56,30
INV-000969,PO-000980,DEL-000969,SUP-001,2025-01-12,2025-02-11,542119.34,30
INV-000970,PO-000981,DEL-000970,SUP-001,2025-01-16,2025-02-15,325847.04,30
INV-000971,PO-000982,DEL-000971,SUP-001,2025-01-19,2025-02-18,521303.14,30
INV-000972,PO-000983,DEL-000972,SUP-001,2025-01-21,2025-02-20,339727.25,30
INV-000973,PO-000984,DEL-000973,SUP-001,2025-01-26,2025-02-25,450646.3,30
INV-000974,PO-000985,DEL-000974,SUP-001,2025-01-28,2025-02-27,433429.27,30
INV-000975,PO-000986,DEL-000975,SUP-001,2025-02-01,2025-03-03,324598.81,30
INV-000976,PO-000987,DEL-000976,SUP-001,2025-02-03,2025-03-05,513265.21,30
INV-000977,PO-000988,DEL-000977,SUP-001,2025-02-06,2025-03-08,342121.89,30
INV-000978,PO-000989,DEL-000978,SUP-001,2025-02-10,2025-03-12,555338.47,30
INV-000979,PO-000990,DEL-000979,SUP-001,2025-02-11,2025-03-13,344236.74,30
INV-000980,PO-000991,DEL-000980,SUP-001,2025-02-16,2025-03-18,478252.02,30
INV-000981,PO-000992,DEL-000981,SUP-001,2025-02-19,2025-03-21,484971.72,30
INV-000982,PO-000993,DEL-000982,SUP-001,2025-02-20,2025-03-22,379617.3,30
INV-000983,PO-000994,DEL-000983,SUP-001,2025-02-25,2025-03-27,579276.68,30
INV-000984,PO-000995,DEL-000984,SUP-001,2025-02-27,2025-03-29,340499.29,30
INV-000985,PO-000996,DEL-000985,SUP-001,2025-03-02,2025-04-01,680725.44,30
INV-000986,PO-000997,DEL-000986,SUP-001,2025-03-06,2025-04-05,713479.97,30
INV-000987,PO-000998,DEL-000987,SUP-001,2025-03-14,2025-04-13,872125.08,30
INV-000988,PO-000999,DEL-000988,SUP-001,2025-03-12,2025-04-11,916357.45,30
INV-000989,PO-001000,DEL-000989,SUP-001,2025-03-14,2025-04-13,657668.84,30
INV-000990,PO-001001,DEL-000990,SUP-001,2025-03-17,2025-04-16,1129660.1,30
INV-000991,PO-001002,DEL-000991,SUP-001,2025-03-20,2025-04-19,650937.89,30
INV-000992,PO-001003,DEL-000992,SUP-001,2025-03-25,2025-04-24,1080929.3,30
INV-000993,PO-001004,DEL-000993,SUP-001,2025-03-27,2025-04-26,655134.25,30
INV-000994,PO-001005,DEL-000994,SUP-001,2025-03-30,2025-04-29,932498.05,30
INV-000995,PO-001006,DEL-000995,SUP-001,2025-04-02,2025-05-02,894228.85,30
INV-000996,PO-001007,DEL-000996,SUP-001,2025-04-03,2025-05-03,448448.96,30
INV-000997,PO-001008,DEL-000997,SUP-001,2025-04-07,2025-05-07,621261.37,30
INV-000998,PO-001009,DEL-000998,SUP-001,2025-04-13,2025-05-13,346682.28,30
INV-000999,PO-001010,DEL-000999,SUP-001,2025-04-13,2025-05-13,638482.33,30
INV-001000,PO-001011,DEL-001000,SUP-001,2025-04-18,2025-05-18,417622.96,30
INV-001001,PO-001012,DEL-001001,SUP-001,2025-04-19,2025-05-19,559054.58,30
INV-001002,PO-001013,DEL-001002,SUP-001,2025-04-27,2025-05-27,565259.92,30
INV-001003,PO-001014,DEL-001003,SUP-001,2025-04-26,2025-05-26,401148.33,30
INV-001004,PO-001015,DEL-001004,SUP-001,2025-05-01,2025-05-31,669736.74,30
INV-001005,PO-001016,DEL-001005,SUP-001,2025-05-02,2025-06-01,400116.67,30
INV-001006,PO-001017,DEL-001006,SUP-001,2025-05-03,2025-06-02,623979.96,30
INV-001007,PO-001018,DEL-001007,SUP-001,2025-05-06,2025-06-05,339631.76,30
INV-001008,PO-001019,DEL-001008,SUP-001,2025-05-13,2025-06-12,490567.49,30
INV-001009,PO-001020,DEL-001009,SUP-001,2025-05-14,2025-06-13,494667.97,30
INV-001010,PO-001021,DEL-001010,SUP-001,2025-05-16,2025-06-15,336927.38,30
INV-001011,PO-001022,DEL-001011,SUP-001,2025-05-19,2025-06-18,496955.04,30
INV-001012,PO-001023,DEL-001012,SUP-001,2025-05-21,2025-06-20,294813.17,30
INV-001013,PO-001024,DEL-001013,SUP-001,2025-05-27,2025-06-26,527237.31,30
INV-001014,PO-001025,DEL-001014,SUP-001,2025-05-28,2025-06-27,344535.93,30
INV-001015,PO-001026,DEL-001015,SUP-001,2025-06-01,2025-07-01,406232.37,30
INV-001016,PO-001027,DEL-001016,SUP-001,2025-06-02,2025-07-02,454562.69,30
INV-001017,PO-001028,DEL-001017,SUP-001,2025-06-05,2025-07-05,306998.54,30
INV-001018,PO-001029,DEL-001018,SUP-001,2025-06-08,2025-07-08,521754.15,30
INV-001019,PO-001030,DEL-001019,SUP-001,2025-06-13,2025-07-13,279255.92,30
INV-001020,PO-001031,DEL-001020,SUP-001,2025-06-14,2025-07-14,475478.45,30
INV-001021,PO-001032,DEL-001021,SUP-001,2025-06-17,2025-07-17,313062.59,30
INV-001022,PO-001033,DEL-001022,SUP-001,2025-06-21,2025-07-21,381633.1,30
INV-001023,PO-001034,DEL-001023,SUP-001,2025-06-23,2025-07-23,429409.25,30
INV-001024,PO-001035,DEL-001024,SUP-001,2025-06-26,2025-07-26,287706.8,30
INV-001025,PO-001036,DEL-001025,SUP-001,2025-06-29,2025-07-29,555927.65,30
INV-001026,PO-001037,DEL-001026,SUP-001,2025-07-02,2025-08-01,94702.35,30
INV-001027,PO-001038,DEL-001027,SUP-001,2025-01-05,2025-02-04,215628.53,30
INV-001028,PO-001039,DEL-001028,SUP-001,2025-01-08,2025-02-07,211219.06,30
INV-001029,PO-001040,DEL-001029,SUP-001,2025-01-11,2025-02-10,169774.74,30
INV-001030,PO-001041,DEL-001030,SUP-001,2025-01-13,2025-02-12,275101.59,30
INV-001031,PO-001042,DEL-001031,SUP-001,2025-01-17,2025-02-16,136998.09,30
INV-001032,PO-001043,DEL-001032,SUP-001,2025-01-21,2025-02-20,268617.0,30
INV-001033,PO-001044,DEL-001033,SUP-001,2025-01-23,2025-02-22,193898.09,30
INV-001034,PO-001045,DEL-001034,SUP-001,2025-01-27,2025-02-26,224575.84,30
INV-001035,PO-001046,DEL-001035,SUP-001,2025-01-29,2025-02-28,200606.19,30
INV-001036,PO-001047,DEL-001036,SUP-001,2025-01-31,2025-03-02,164563.55,30
INV-001037,PO-001048,DEL-001037,SUP-001,2025-02-04,2025-03-06,250611.93,30
INV-001038,PO-001049,DEL-001038,SUP-001,2025-02-07,2025-03-09,175628.27,30
INV-001039,PO-001050,DEL-001039,SUP-001,2025-02-11,2025-03-13,280765.82,30
INV-001040,PO-001051,DEL-001040,SUP-001,2025-02-16,2025-03-18,170930.04,30
INV-001041,PO-001052,DEL-001041,SUP-001,2025-02-14,2025-03-16,230730.53,30
INV-001042,PO-001053,DEL-001042,SUP-001,2025-02-17,2025-03-19,224623.82,30
INV-001043,PO-001054,DEL-001043,SUP-001,2025-02-24,2025-03-26,201902.16,30
INV-001044,PO-001055,DEL-001044,SUP-001,2025-02-25,2025-03-27,310387.17,30
INV-001045,PO-001056,DEL-001045,SUP-001,2025-02-28,2025-03-30,168479.43,30
INV-001046,PO-001057,DEL-001046,SUP-001,2025-03-03,2025-04-02,347441.03,30
INV-001047,PO-001058,DEL-001047,SUP-001,2025-03-07,2025-04-06,342998.22,30
INV-001048,PO-001059,DEL-001048,SUP-001,2025-03-08,2025-04-07,402420.33,30
INV-001049,PO-001060,DEL-001049,SUP-001,2025-03-12,2025-04-11,418910.33,30
INV-001050,PO-001061,DEL-001050,SUP-001,2025-03-17,2025-04-16,328841.89,30
INV-001051,PO-001062,DEL-001051,SUP-001,2025-03-19,2025-04-18,449046.75,30
INV-001052,PO-001063,DEL-001052,SUP-001,2025-03-21,2025-04-20,298037.71,30
INV-001053,PO-001064,DEL-001053,SUP-001,2025-03-24,2025-04-23,499061.81,30
INV-001054,PO-001065,DEL-001054,SUP-001,2025-03-26,2025-04-25,370162.22,30
INV-001055,PO-001066,DEL-001055,SUP-001,2025-03-29,2025-04-28,378093.02,30
INV-001056,PO-001067,DEL-001056,SUP-001,2025-04-01,2025-05-01,454516.71,30
INV-001057,PO-001068,DEL-001057,SUP-001,2025-04-06,2025-05-06,244511.18,30
INV-001058,PO-001069,DEL-001058,SUP-001,2025-04-11,2025-05-11,304384.72,30
INV-001059,PO-001070,DEL-001059,SUP-001,2025-04-09,2025-05-09,196464.64,30
INV-001060,PO-001071,DEL-001060,SUP-001,2025-04-12,2025-05-12,294498.82,30
INV-001061,PO-001072,DEL-001061,SUP-001,2025-04-15,2025-05-15,230155.46,30
INV-001062,PO-001073,DEL-001062,SUP-001,2025-04-20,2025-05-20,286781.31,30
INV-001063,PO-001074,DEL-001063,SUP-001,2025-04-24,2025-05-24,318363.33,30
INV-001064,PO-001075,DEL-001064,SUP-001,2025-04-24,2025-05-24,207684.35,30
INV-001065,PO-001076,DEL-001065,SUP-001,2025-04-27,2025-05-27,328513.46,30
INV-001066,PO-001077,DEL-001066,SUP-001,2025-04-30,2025-05-30,242669.79,30
INV-001067,PO-001078,DEL-001067,SUP-001,2025-05-05,2025-06-04,291540.71,30
INV-001068,PO-001079,DEL-001068,SUP-001,2025-05-08,2025-06-07,188395.69,30
INV-001069,PO-001080,DEL-001069,SUP-001,2025-05-12,2025-06-11,224190.29,30
INV-001070,PO-001081,DEL-001070,SUP-001,2025-05-12,2025-06-11,236710.34,30
INV-001071,PO-001082,DEL-001071,SUP-001,2025-05-17,2025-06-16,187987.02,30
INV-001072,PO-001083,DEL-001072,SUP-001,2025-05-19,2025-06-18,232946.94,30
INV-001073,PO-001084,DEL-001073,SUP-001,2025-05-23,2025-06-22,143292.94,30
INV-001074,PO-001085,DEL-001074,SUP-001,2025-05-26,2025-06-25,233651.04,30
INV-001075,PO-001086,DEL-001075,SUP-001,2025-05-27,2025-06-26,173678.1,30
INV-001076,PO-001087,DEL-001076,SUP-001,2025-06-01,2025-07-01,190345.35,30
INV-001077,PO-001088,DEL-001077,SUP-001,2025-06-03,2025-07-03,224510.92,30
INV-001078,PO-001089,DEL-001078,SUP-001,2025-06-05,2025-07-05,163114.02,30
INV-001079,PO-001090,DEL-001079,SUP-001,2025-06-10,2025-07-10,259256.83,30
INV-001080,PO-001091,DEL-001080,SUP-001,2025-06-14,2025-07-14,142144.74,30
INV-001081,PO-001092,DEL-001081,SUP-001,2025-06-16,2025-07-16,243209.29,30
INV-001082,PO-001093,DEL-001082,SUP-001,2025-06-19,2025-07-19,170756.0,30
INV-001083,PO-001094,DEL-001083,SUP-001,2025-06-24,2025-07-24,193528.86,30
INV-001084,PO-001095,DEL-001084,SUP-001,2025-06-23,2025-07-23,214030.57,30
INV-001085,PO-001096,DEL-001085,SUP-001,2025-06-28,2025-07-28,171397.86,30
INV-001086,PO-001097,DEL-001086,SUP-001,2025-07-01,2025-07-31,251711.71,30
INV-001087,PO-001098,DEL-001087,SUP-001,2025-07-03,2025-08-02,52183.63,30
INV-001088,PO-001099,DEL-001088,SUP-001,2025-01-07,2025-02-06,3635676.99,30
INV-001089,PO-001100,DEL-001089,SUP-001,2025-01-09,2025-02-08,2865567.85,30
INV-001090,PO-001101,DEL-001090,SUP-001,2025-01-11,2025-02-10,2918533.14,30
INV-001091,PO-001102,DEL-001091,SUP-001,2025-01-12,2025-02-11,3365842.3,30
INV-001092,PO-001103,DEL-001092,SUP-001,2025-01-17,2025-02-16,2895891.61,30
INV-001093,PO-001104,DEL-001093,SUP-001,2025-01-20,2025-02-19,3205402.76,30
INV-001094,PO-001105,DEL-001094,SUP-001,2025-01-22,2025-02-21,2392732.71,30
INV-001095,PO-001106,DEL-001095,SUP-001,2025-01-24,2025-02-23,3289709.48,30
INV-001096,PO-001107,DEL-001096,SUP-001,2025-01-29,2025-02-28,2976256.08,30
INV-001097,PO-001108,DEL-001097,SUP-001,2025-01-31,2025-03-02,2891800.42,30
INV-001098,PO-001109,DEL-001098,SUP-001,2025-02-04,2025-03-06,3644941.74,30
INV-001099,PO-001110,DEL-001099,SUP-001,2025-02-09,2025-03-11,2883797.15,30
INV-001100,PO-001111,DEL-001100,SUP-001,2025-02-08,2025-03-10,3147044.61,30
INV-001101,PO-001112,DEL-001101,SUP-001,2025-02-12,2025-03-14,2462599.23,30
INV-001102,PO-001113,DEL-001102,SUP-001,2025-02-16,2025-03-18,3698527.45,30
INV-001103,PO-001114,DEL-001103,SUP-001,2025-02-21,2025-03-23,3274190.45,30
INV-001104,PO-001115,DEL-001104,SUP-001,2025-02-22,2025-03-24,2952519.63,30
INV-001105,PO-001116,DEL-001105,SUP-001,2025-02-25,2025-03-27,3377704.04,30
INV-001106,PO-001117,DEL-001106,SUP-001,2025-03-01,2025-03-31,2867933.37,30
INV-001107,PO-001118,DEL-001107,SUP-001,2025-03-01,2025-03-31,3692820.13,30
INV-001108,PO-001119,DEL-001108,SUP-001,2025-03-05,2025-04-04,3674701.98,30
INV-001109,PO-001120,DEL-001109,SUP-001,2025-03-08,2025-04-07,5461687.84,30
INV-001110,PO-001121,DEL-001110,SUP-001,2025-03-12,2025-04-11,4437371.71,30
INV-001111,PO-001122,DEL-001111,SUP-001,2025-03-14,2025-04-13,4558017.34,30
INV-001112,PO-001123,DEL-001112,SUP-001,2025-03-22,2025-04-21,5652346.23,30
INV-001113,PO-001124,DEL-001113,SUP-001,2025-03-20,2025-04-19,4771032.24,30
INV-001114,PO-001125,DEL-001114,SUP-001,2025-03-24,2025-04-23,5006171.0,30
INV-001115,PO-001126,DEL-001115,SUP-001,2025-03-27,2025-04-26,4159331.4,30
INV-001116,PO-001127,DEL-001116,SUP-001,2025-03-30,2025-04-29,4402620.76,30
INV-001117,PO-001128,DEL-001117,SUP-001,2025-04-05,2025-05-05,5068817.03,30
INV-001118,PO-001129,DEL-001118,SUP-001,2025-04-05,2025-05-05,4297948.38,30
INV-001119,PO-001130,DEL-001119,SUP-001,2025-04-07,2025-05-07,3592688.3,30
INV-001120,PO-001131,DEL-001120,SUP-001,2025-04-09,2025-05-09,3035748.92,30
INV-001121,PO-001132,DEL-001121,SUP-001,2025-04-15,2025-05-15,3780319.97,30
INV-001122,PO-001133,DEL-001122,SUP-001,2025-04-15,2025-05-15,3167757.61,30
INV-001123,PO-001134,DEL-001123,SUP-001,2025-04-21,2025-05-21,3930562.68,30
INV-001124,PO-001135,DEL-001124,SUP-001,2025-04-24,2025-05-24,4103887.6,30
INV-001125,PO-001136,DEL-001125,SUP-001,2025-04-24,2025-05-24,3647614.68,30
INV-001126,PO-001137,DEL-001126,SUP-001,2025-04-29,2025-05-29,3998075.97,30
INV-001127,PO-001138,DEL-001127,SUP-001,2025-05-02,2025-06-01,3190427.46,30
INV-001128,PO-001139,DEL-001128,SUP-001,2025-05-03,2025-06-02,3680212.19,30
INV-001129,PO-001140,DEL-001129,SUP-001,2025-05-07,2025-06-06,2489379.73,30
INV-001130,PO-001141,DEL-001130,SUP-001,2025-05-09,2025-06-08,3385679.96,30
INV-001131,PO-001142,DEL-001131,SUP-001,2025-05-12,2025-06-11,3125072.15,30
INV-001132,PO-001143,DEL-001132,SUP-001,2025-05-16,2025-06-15,2572527.92,30
INV-001133,PO-001145,DEL-001133,SUP-001,2025-05-24,2025-06-23,2552415.59,30
INV-001134,PO-001146,DEL-001134,SUP-001,2025-05-26,2025-06-25,3139583.61,30
INV-001135,PO-001147,DEL-001135,SUP-001,2025-05-28,2025-06-27,2247956.76,30
INV-001136,PO-001148,DEL-001136,SUP-001,2025-06-01,2025-07-01,3278812.49,30
INV-001137,PO-001149,DEL-001137,SUP-001,2025-06-02,2025-07-02,2640942.2,30
INV-001138,PO-001150,DEL-001138,SUP-001,2025-06-07,2025-07-07,2271114.65,30
INV-001139,PO-001151,DEL-001139,SUP-001,2025-06-09,2025-07-09,3498791.24,30
INV-001140,PO-001152,DEL-001140,SUP-001,2025-06-14,2025-07-14,2305267.95,30
INV-001141,PO-001153,DEL-001141,SUP-001,2025-06-16,2025-07-16,3013441.53,30
INV-001142,PO-001154,DEL-001142,SUP-001,2025-06-19,2025-07-19,2367112.57,30
INV-001143,PO-001155,DEL-001143,SUP-001,2025-06-21,2025-07-21,2903997.05,30
INV-001144,PO-001156,DEL-001144,SUP-001,2025-06-23,2025-07-23,2694119.95,30
INV-001145,PO-001157,DEL-001145,SUP-001,2025-06-27,2025-07-27,2894793.73,30
INV-001146,PO-001158,DEL-001146,SUP-001,2025-07-01,2025-07-31,3006077.92,30
INV-001147,PO-001159,DEL-001147,SUP-001,2025-07-03,2025-08-02,642179.68,30
INV-001148,PO-001160,DEL-001148,SUP-001,2025-01-05,2025-02-04,3760180.77,30
INV-001149,PO-001161,DEL-001149,SUP-001,2025-01-08,2025-02-07,3494376.55,30
INV-001150,PO-001162,DEL-001150,SUP-001,2025-01-09,2025-02-08,2551330.57,30
INV-001151,PO-001163,DEL-001151,SUP-001,2025-01-12,2025-02-11,4125981.6,30
INV-001152,PO-001164,DEL-001152,SUP-001,2025-01-16,2025-02-15,2533697.47,30
INV-001153,PO-001165,DEL-001153,SUP-001,2025-01-20,2025-02-19,4359755.82,30
INV-001154,PO-001166,DEL-001154,SUP-001,2025-01-21,2025-02-20,2592905.97,30
INV-001155,PO-001167,DEL-001155,SUP-001,2025-01-25,2025-02-24,3380183.65,30
INV-001156,PO-001168,DEL-001156,SUP-001,2025-01-30,2025-03-01,3604717.46,30
INV-001157,PO-001169,DEL-001157,SUP-001,2025-01-31,2025-03-02,2940359.8,30
INV-001158,PO-001170,DEL-001158,SUP-001,2025-02-04,2025-03-06,4742093.56,30
INV-001159,PO-001171,DEL-001159,SUP-001,2025-02-05,2025-03-07,3019877.05,30
INV-001160,PO-001172,DEL-001160,SUP-001,2025-02-10,2025-03-12,4850428.01,30
INV-001161,PO-001173,DEL-001161,SUP-001,2025-02-15,2025-03-17,2942990.4,30
INV-001162,PO-001174,DEL-001162,SUP-001,2025-02-15,2025-03-17,3555977.4,30
INV-001163,PO-001175,DEL-001163,SUP-001,2025-02-21,2025-03-23,3879703.19,30
INV-001164,PO-001176,DEL-001164,SUP-001,2025-02-24,2025-03-26,2587407.57,30
INV-001165,PO-001177,DEL-001165,SUP-001,2025-02-24,2025-03-26,4561843.82,30
INV-001166,PO-001178,DEL-001166,SUP-001,2025-02-27,2025-03-29,2905559.64,30
INV-001167,PO-001179,DEL-001167,SUP-001,2025-03-03,2025-04-02,5736748.51,30
INV-001168,PO-001180,DEL-001168,SUP-001,2025-03-04,2025-04-03,5907547.06,30
INV-001169,PO-001181,DEL-001169,SUP-001,2025-03-09,2025-04-08,7229721.8,30
INV-001170,PO-001182,DEL-001170,SUP-001,2025-03-10,2025-04-09,7607032.91,30
INV-001171,PO-001183,DEL-001171,SUP-001,2025-03-18,2025-04-17,5521507.03,30
INV-001172,PO-001185,DEL-001172,SUP-001,2025-03-19,2025-04-18,5530335.91,30
INV-001173,PO-001186,DEL-001173,SUP-001,2025-03-23,2025-04-22,7615905.64,30
INV-001174,PO-001187,DEL-001174,SUP-001,2025-03-25,2025-04-24,6201531.2,30
INV-001175,PO-001188,DEL-001175,SUP-001,2025-03-30,2025-04-29,7273848.83,30
INV-001176,PO-001189,DEL-001176,SUP-001,2025-03-31,2025-04-30,6417024.97,30
INV-001177,PO-001190,DEL-001177,SUP-001,2025-04-07,2025-05-07,4471849.84,30
INV-001178,PO-001191,DEL-001178,SUP-001,2025-04-10,2025-05-10,4858239.03,30
INV-001179,PO-001192,DEL-001179,SUP-001,2025-04-12,2025-05-12,3017799.26,30
INV-001180,PO-001193,DEL-001180,SUP-001,2025-04-14,2025-05-14,5498084.31,30
INV-001181,PO-001194,DEL-001181,SUP-001,2025-04-17,2025-05-17,3480323.87,30
INV-001182,PO-001195,DEL-001182,SUP-001,2025-04-18,2025-05-18,3856725.37,30
INV-001183,PO-001196,DEL-001183,SUP-001,2025-04-22,2025-05-22,4581574.09,30
INV-001184,PO-001197,DEL-001184,SUP-001,2025-04-29,2025-05-29,3438579.76,30
INV-001185,PO-001198,DEL-001185,SUP-001,2025-05-03,2025-06-02,5670328.22,30
INV-001186,PO-001199,DEL-001186,SUP-001,2025-05-01,2025-05-31,3221497.97,30
INV-001187,PO-001200,DEL-001187,SUP-001,2025-05-04,2025-06-03,4847426.28,30
INV-001188,PO-001201,DEL-001188,SUP-001,2025-05-08,2025-06-07,3124328.96,30
INV-001189,PO-001202,DEL-001189,SUP-001,2025-05-09,2025-06-08,3636956.93,30
INV-001190,PO-001203,DEL-001190,SUP-001,2025-05-13,2025-06-12,3863338.04,30
INV-001191,PO-001204,DEL-001191,SUP-001,2025-05-16,2025-06-15,2777061.95,30
INV-001192,PO-001205,DEL-001192,SUP-001,2025-05-18,2025-06-17,4307761.96,30
INV-001193,PO-001206,DEL-001193,SUP-001,2025-05-22,2025-06-21,2365449.13,30
INV-001194,PO-001207,DEL-001194,SUP-001,2025-05-26,2025-06-25,3803059.25,30
INV-001195,PO-001208,DEL-001195,SUP-001,2025-05-27,2025-06-26,2738584.17,30
INV-001196,PO-001209,DEL-001196,SUP-001,2025-06-03,2025-07-03,3191269.96,30
INV-001197,PO-001210,DEL-001197,SUP-001,2025-06-03,2025-07-03,3823692.8,30
INV-001198,PO-001211,DEL-001198,SUP-001,2025-06-08,2025-07-08,2591530.97,30
