po_id,po_date,expected_delivery_date,supplier_id,procurement_node,ingredient_id,order_qty,unit_price_pkr,line_total_pkr,payment_terms_days
PO-001796,2025-05-01,2025-05-05,SUP-010,WHC-KHI-01,ING-060,18933.17,328.19,6213645.68,45
PO-001797,2025-05-11,2025-05-15,SUP-010,WHC-KHI-01,ING-060,15728.45,312.75,4919036.87,45
PO-001798,2025-05-22,2025-05-26,SUP-010,WHC-KHI-01,ING-060,15377.42,330.88,5088143.56,45
PO-001799,2025-05-31,2025-06-04,SUP-010,WHC-KHI-01,ING-060,15675.02,325.08,5095566.77,45
PO-001800,2025-06-10,2025-06-14,SUP-010,WHC-KHI-01,ING-060,15681.1,324.04,5081329.18,45
PO-001801,2025-06-20,2025-06-24,SUP-010,WHC-KHI-01,ING-060,15856.44,321.68,5100701.61,45
PO-001802,2025-06-30,2025-07-04,SUP-010,WHC-KHI-01,ING-060,1257.42,330.25,415269.99,45
PO-001803,2025-01-01,2025-01-05,SUP-010,WHC-KHI-01,ING-061,10650.51,45.52,484790.78,45
PO-001804,2025-01-13,2025-01-17,SUP-010,WHC-KHI-01,ING-061,10859.94,46.27,502478.37,45
PO-001805,2025-01-21,2025-01-25,SUP-010,WHC-KHI-01,ING-061,10013.74,44.11,441708.15,45
PO-001806,2025-01-31,2025-02-04,SUP-010,WHC-KHI-01,ING-061,11446.53,43.92,502753.68,45
PO-001807,2025-02-10,2025-02-14,SUP-010,WHC-KHI-01,ING-061,9282.45,45.49,422226.43,45
PO-001808,2025-02-20,2025-02-24,SUP-010,WHC-KHI-01,ING-061,10511.74,44.78,470675.01,45
PO-001809,2025-03-02,2025-03-06,SUP-010,WHC-KHI-01,ING-061,12628.19,45.28,571854.51,45
PO-001810,2025-03-12,2025-03-16,SUP-010,WHC-KHI-01,ING-061,14160.87,45.27,641095.27,45
PO-001811,2025-03-22,2025-03-26,SUP-010,WHC-KHI-01,ING-061,13805.64,44.57,615302.13,45
PO-001812,2025-04-01,2025-04-05,SUP-010,WHC-KHI-01,ING-061,11281.56,44.66,503806.5,45
PO-001813,2025-04-11,2025-04-15,SUP-010,WHC-KHI-01,ING-061,13219.89,44.85,592913.45,45
PO-001814,2025-04-21,2025-04-25,SUP-010,WHC-KHI-01,ING-061,11121.26,46.2,513850.84,45
PO-001815,2025-05-03,2025-05-07,SUP-010,WHC-KHI-01,ING-061,12292.85,45.39,557981.27,45
PO-001816,2025-05-11,2025-05-15,SUP-010,WHC-KHI-01,ING-061,9870.05,45.69,451012.15,45
PO-001817,2025-05-21,2025-05-25,SUP-010,WHC-KHI-01,ING-061,10016.35,46.72,467933.82,45
PO-001818,2025-05-31,2025-06-04,SUP-010,WHC-KHI-01,ING-061,10775.32,43.96,473685.46,45
PO-001819,2025-06-10,2025-06-14,SUP-010,WHC-KHI-01,ING-061,9688.48,45.33,439204.91,45
PO-001820,2025-06-20,2025-06-24,SUP-010,WHC-KHI-01,ING-061,11165.3,46.22,516059.09,45
PO-001821,2025-06-30,2025-07-04,SUP-010,WHC-KHI-01,ING-061,794.12,43.9,34859.0,45
PO-001822,2025-01-01,2025-01-06,SUP-012,WHC-KHI-01,ING-080,9837.16,416.13,4093504.97,45
PO-001823,2025-01-22,2025-01-27,SUP-012,WHC-KHI-01,ING-080,11024.05,432.24,4765020.88,45
PO-001824,2025-02-12,2025-02-17,SUP-012,WHC-KHI-01,ING-080,10536.98,419.23,4417436.93,45
PO-001825,2025-03-05,2025-03-10,SUP-012,WHC-KHI-01,ING-080,14476.94,436.55,6319924.89,45
PO-001826,2025-03-26,2025-03-31,SUP-012,WHC-KHI-01,ING-080,12242.12,416.17,5094855.84,45
PO-001827,2025-04-16,2025-04-21,SUP-012,WHC-KHI-01,ING-080,12256.13,421.3,5163524.91,45
PO-001828,2025-05-07,2025-05-12,SUP-012,WHC-KHI-01,ING-080,11207.56,435.6,4881981.14,45
PO-001829,2025-05-28,2025-06-02,SUP-012,WHC-KHI-01,ING-080,10785.05,411.17,4434478.42,45
PO-001830,2025-06-18,2025-06-23,SUP-012,WHC-KHI-01,ING-080,6726.56,434.62,2923476.42,45
PO-001831,2025-01-03,2025-01-08,SUP-007,WHD-KHI-01,ING-010,52023.79,2427.65,126295461.49,45
PO-001832,2025-02-02,2025-02-07,SUP-007,WHD-KHI-01,ING-010,53063.25,2351.33,124769254.78,45
PO-001833,2025-03-02,2025-03-07,SUP-007,WHD-KHI-01,ING-010,83350.67,2442.8,203609040.37,45
PO-001834,2025-04-01,2025-04-06,SUP-007,WHD-KHI-01,ING-010,57465.37,2357.7,135486237.1,45
PO-001835,2025-05-01,2025-05-06,SUP-007,WHD-KHI-01,ING-010,54558.34,2407.22,131333779.72,45
PO-001836,2025-05-31,2025-06-05,SUP-007,WHD-KHI-01,ING-010,49548.98,2340.28,115958613.88,45
PO-001837,2025-06-30,2025-07-05,SUP-007,WHD-KHI-01,ING-010,1297.17,2363.87,3066348.98,45
PO-001838,2025-01-01,2025-01-06,SUP-007,WHD-KHI-01,ING-011,138289.93,369.8,51139275.9,45
PO-001839,2025-01-22,2025-01-27,SUP-007,WHD-KHI-01,ING-011,151581.09,368.95,55926409.23,45
PO-001840,2025-02-12,2025-02-17,SUP-007,WHD-KHI-01,ING-011,155116.77,378.6,58726848.27,45
PO-001841,2025-03-05,2025-03-10,SUP-007,WHD-KHI-01,ING-011,225046.32,387.93,87301286.69,45
PO-001842,2025-03-26,2025-03-31,SUP-007,WHD-KHI-01,ING-011,185640.92,390.23,72442832.95,45
PO-001843,2025-04-16,2025-04-21,SUP-007,WHD-KHI-01,ING-011,171313.77,395.04,67675400.96,45
PO-001844,2025-05-07,2025-05-12,SUP-007,WHD-KHI-01,ING-011,153957.38,386.85,59558732.36,45
PO-001845,2025-05-30,2025-06-04,SUP-007,WHD-KHI-01,ING-011,149399.77,379.05,56630137.22,45
PO-001846,2025-06-18,2025-06-23,SUP-007,WHD-KHI-01,ING-011,86452.04,376.43,32543042.21,45
PO-001847,2025-01-01,2025-01-04,SUP-003,WHD-KHI-01,ING-020,49668.74,542.89,26964572.7,60
PO-001848,2025-01-15,2025-01-18,SUP-003,WHD-KHI-01,ING-020,52110.22,545.28,28414823.82,60
PO-001849,2025-01-29,2025-02-01,SUP-003,WHD-KHI-01,ING-020,52470.49,528.52,27731924.15,60
PO-001850,2025-02-12,2025-02-15,SUP-003,WHD-KHI-01,ING-020,56020.7,534.03,29916456.43,60
PO-001851,2025-02-26,2025-03-01,SUP-003,WHD-KHI-01,ING-020,78875.89,535.63,42247933.96,60
PO-001852,2025-03-12,2025-03-15,SUP-003,WHD-KHI-01,ING-020,82245.99,534.31,43944766.3,60
PO-001853,2025-03-26,2025-03-29,SUP-003,WHD-KHI-01,ING-020,70576.13,545.4,38492502.32,60
PO-001854,2025-04-09,2025-04-12,SUP-003,WHD-KHI-01,ING-020,59245.86,556.86,32991918.46,60
PO-001855,2025-04-23,2025-04-26,SUP-003,WHD-KHI-01,ING-020,58854.49,558.39,32863470.32,60
PO-001856,2025-05-07,2025-05-10,SUP-003,WHD-KHI-01,ING-020,59272.9,556.73,32999008.74,60
PO-001857,2025-05-23,2025-05-26,SUP-003,WHD-KHI-01,ING-020,51927.65,530.34,27539534.82,60
PO-001858,2025-06-04,2025-06-07,SUP-003,WHD-KHI-01,ING-020,55538.63,551.74,30642878.39,60
PO-001859,2025-06-18,2025-06-21,SUP-003,WHD-KHI-01,ING-020,51814.65,533.77,27657160.59,60
PO-001860,2025-01-01,2025-01-02,SUP-004,WHD-KHI-01,ING-030,48600.02,38.28,1860273.39,30
PO-001861,2025-01-03,2025-01-04,SUP-004,WHD-KHI-01,ING-030,47333.15,38.1,1803317.18,30
PO-001862,2025-01-05,2025-01-06,SUP-004,WHD-KHI-01,ING-030,35203.68,37.62,1324505.96,30
PO-001863,2025-01-07,2025-01-08,SUP-004,WHD-KHI-01,ING-030,40351.45,38.55,1555474.85,30
PO-001864,2025-01-09,2025-01-10,SUP-004,WHD-KHI-01,ING-030,44755.54,37.79,1691304.81,30
PO-001865,2025-01-11,2025-01-12,SUP-004,WHD-KHI-01,ING-030,48543.31,38.32,1860031.03,30
PO-001866,2025-01-13,2025-01-14,SUP-004,WHD-KHI-01,ING-030,30556.77,37.26,1138658.66,30
PO-001867,2025-01-15,2025-01-16,SUP-004,WHD-KHI-01,ING-030,43685.78,37.48,1637249.58,30
PO-001868,2025-01-17,2025-01-18,SUP-004,WHD-KHI-01,ING-030,50215.34,38.23,1919860.79,30
PO-001869,2025-01-19,2025-01-20,SUP-004,WHD-KHI-01,ING-030,38854.22,39.29,1526675.98,30
PO-001870,2025-01-21,2025-01-22,SUP-004,WHD-KHI-01,ING-030,41378.31,38.02,1573303.38,30
PO-001871,2025-01-23,2025-01-24,SUP-004,WHD-KHI-01,ING-030,41384.98,39.36,1628853.02,30
PO-001872,2025-01-25,2025-01-26,SUP-004,WHD-KHI-01,ING-030,46505.42,36.88,1715090.44,30
PO-001873,2025-01-28,2025-01-29,SUP-004,WHD-KHI-01,ING-030,29482.91,37.59,1108136.49,30
PO-001874,2025-01-29,2025-01-30,SUP-004,WHD-KHI-01,ING-030,41957.5,38.54,1616936.27,30
PO-001875,2025-01-31,2025-02-01,SUP-004,WHD-KHI-01,ING-030,48546.95,37.29,1810452.39,30
PO-001876,2025-02-02,2025-02-03,SUP-004,WHD-KHI-01,ING-030,34843.74,37.84,1318548.12,30
PO-001877,2025-02-04,2025-02-05,SUP-004,WHD-KHI-01,ING-030,45674.67,38.54,1760444.62,30
PO-001878,2025-02-06,2025-02-07,SUP-004,WHD-KHI-01,ING-030,45623.98,38.45,1754037.22,30
PO-001879,2025-02-08,2025-02-09,SUP-004,WHD-KHI-01,ING-030,44568.21,37.28,1661528.19,30
PO-001880,2025-02-10,2025-02-11,SUP-004,WHD-KHI-01,ING-030,31289.83,38.66,1209513.84,30
PO-001881,2025-02-12,2025-02-13,SUP-004,WHD-KHI-01,ING-030,45126.78,37.78,1704991.66,30
PO-001882,2025-02-15,2025-02-16,SUP-004,WHD-KHI-01,ING-030,48358.28,38.84,1878450.21,30
PO-001883,2025-02-16,2025-02-17,SUP-004,WHD-KHI-01,ING-030,36944.53,37.52,1386308.37,30
PO-001884,2025-02-19,2025-02-20,SUP-004,WHD-KHI-01,ING-030,39879.04,37.38,1490874.21,30
PO-001885,2025-02-20,2025-02-21,SUP-004,WHD-KHI-01,ING-030,44872.37,37.63,1688666.8,30
PO-001886,2025-02-23,2025-02-24,SUP-004,WHD-KHI-01,ING-030,43666.84,37.86,1653241.58,30
PO-001887,2025-02-24,2025-02-25,SUP-004,WHD-KHI-01,ING-030,29167.89,38.83,1132496.29,30
PO-001888,2025-02-26,2025-02-27,SUP-004,WHD-KHI-01,ING-030,44532.15,36.91,1643603.87,30
PO-001889,2025-02-28,2025-03-01,SUP-004,WHD-KHI-01,ING-030,58556.06,38.55,2257451.78,30
PO-001890,2025-03-04,2025-03-05,SUP-004,WHD-KHI-01,ING-030,47133.87,38.87,1832220.51,30
PO-001891,2025-03-06,2025-03-07,SUP-004,WHD-KHI-01,ING-030,52105.95,37.84,1971533.57,30
PO-001892,2025-03-06,2025-03-07,SUP-004,WHD-KHI-01,ING-030,54244.85,39.37,2135844.94,30
PO-001893,2025-03-10,2025-03-11,SUP-004,WHD-KHI-01,ING-030,59651.61,36.87,2199532.7,30
PO-001894,2025-03-10,2025-03-11,SUP-004,WHD-KHI-01,ING-030,38003.52,39.39,1497098.64,30
PO-001895,2025-03-12,2025-03-13,SUP-004,WHD-KHI-01,ING-030,55788.81,37.87,2112551.61,30
PO-001896,2025-03-14,2025-03-15,SUP-004,WHD-KHI-01,ING-030,64586.6,37.0,2389499.38,30
PO-001897,2025-03-16,2025-03-17,SUP-004,WHD-KHI-01,ING-030,50611.86,38.86,1966584.31,30
PO-001898,2025-03-18,2025-03-19,SUP-004,WHD-KHI-01,ING-030,50609.52,37.34,1889786.75,30
PO-001899,2025-03-20,2025-03-21,SUP-004,WHD-KHI-01,ING-030,58622.25,37.74,2212199.55,30
PO-001900,2025-03-22,2025-03-23,SUP-004,WHD-KHI-01,ING-030,64376.1,38.51,2479371.47,30
PO-001901,2025-03-24,2025-03-25,SUP-004,WHD-KHI-01,ING-030,40827.36,37.04,1512352.42,30
PO-001902,2025-03-26,2025-03-27,SUP-004,WHD-KHI-01,ING-030,53424.85,37.32,1993699.63,30
PO-001903,2025-03-28,2025-03-29,SUP-004,WHD-KHI-01,ING-030,61199.58,37.76,2310897.35,30
PO-001904,2025-03-30,2025-03-31,SUP-004,WHD-KHI-01,ING-030,48808.85,37.9,1849680.99,30
PO-001905,2025-04-01,2025-04-02,SUP-004,WHD-KHI-01,ING-030,55836.62,38.84,2168757.61,30
PO-001906,2025-04-03,2025-04-04,SUP-004,WHD-KHI-01,ING-030,42153.52,37.94,1599486.9,30
PO-001907,2025-04-07,2025-04-08,SUP-004,WHD-KHI-01,ING-030,49879.88,38.76,1933151.84,30
PO-001908,2025-04-07,2025-04-08,SUP-004,WHD-KHI-01,ING-030,31042.37,38.49,1194773.4,30
PO-001909,2025-04-09,2025-04-10,SUP-004,WHD-KHI-01,ING-030,42798.82,39.01,1669764.28,30
PO-001910,2025-04-11,2025-04-12,SUP-004,WHD-KHI-01,ING-030,53100.04,37.65,1998985.16,30
PO-001911,2025-04-13,2025-04-14,SUP-004,WHD-KHI-01,ING-030,41086.82,39.48,1622274.62,30
PO-001912,2025-04-15,2025-04-16,SUP-004,WHD-KHI-01,ING-030,46243.85,38.99,1803007.74,30
PO-001913,2025-04-19,2025-04-20,SUP-004,WHD-KHI-01,ING-030,49602.73,39.23,1946141.15,30
PO-001914,2025-04-21,2025-04-22,SUP-004,WHD-KHI-01,ING-030,56595.97,38.59,2183925.76,30
PO-001915,2025-04-21,2025-04-22,SUP-004,WHD-KHI-01,ING-030,33962.21,39.21,1331792.66,30
PO-001916,2025-04-23,2025-04-24,SUP-004,WHD-KHI-01,ING-030,52474.0,37.51,1968479.03,30
PO-001917,2025-04-25,2025-04-26,SUP-004,WHD-KHI-01,ING-030,52076.49,37.96,1976755.57,30
PO-001918,2025-04-27,2025-04-28,SUP-004,WHD-KHI-01,ING-030,41601.77,38.08,1584253.47,30
PO-001919,2025-05-01,2025-05-02,SUP-004,WHD-KHI-01,ING-030,47214.1,37.63,1776446.94,30
PO-001920,2025-05-01,2025-05-02,SUP-004,WHD-KHI-01,ING-030,52209.43,37.2,1942109.05,30
PO-001921,2025-05-05,2025-05-06,SUP-004,WHD-KHI-01,ING-030,52683.99,37.85,1993887.25,30
PO-001922,2025-05-05,2025-05-06,SUP-004,WHD-KHI-01,ING-030,34282.16,38.07,1305031.11,30
PO-001923,2025-05-07,2025-05-08,SUP-004,WHD-KHI-01,ING-030,49641.03,37.65,1869201.03,30
PO-001924,2025-05-09,2025-05-10,SUP-004,WHD-KHI-01,ING-030,54897.08,38.76,2127930.23,30
PO-001925,2025-05-11,2025-05-12,SUP-004,WHD-KHI-01,ING-030,40764.28,39.45,1608205.51,30
PO-001926,2025-05-13,2025-05-14,SUP-004,WHD-KHI-01,ING-030,46922.56,38.41,1802374.57,30
PO-001927,2025-05-16,2025-05-17,SUP-004,WHD-KHI-01,ING-030,45759.27,39.4,1802841.06,30
PO-001928,2025-05-17,2025-05-18,SUP-004,WHD-KHI-01,ING-030,48479.65,37.35,1810950.94,30
PO-001929,2025-05-19,2025-05-20,SUP-004,WHD-KHI-01,ING-030,30796.14,38.45,1184208.73,30
PO-001930,2025-05-21,2025-05-22,SUP-004,WHD-KHI-01,ING-030,45884.97,37.55,1723184.15,30
PO-001931,2025-05-23,2025-05-24,SUP-004,WHD-KHI-01,ING-030,48480.79,37.46,1816327.56,30
PO-001932,2025-05-25,2025-05-26,SUP-004,WHD-KHI-01,ING-030,35806.67,36.91,1321519.5,30
PO-001933,2025-05-27,2025-05-28,SUP-004,WHD-KHI-01,ING-030,39940.04,38.39,1533433.11,30
PO-001934,2025-05-29,2025-05-30,SUP-004,WHD-KHI-01,ING-030,42478.98,39.35,1671551.36,30
PO-001935,2025-05-31,2025-06-01,SUP-004,WHD-KHI-01,ING-030,48465.49,39.34,1906462.86,30
PO-001936,2025-06-02,2025-06-03,SUP-004,WHD-KHI-01,ING-030,31793.61,38.15,1212872.81,30
PO-001937,2025-06-04,2025-06-05,SUP-004,WHD-KHI-01,ING-030,42837.11,37.97,1626625.88,30
PO-001938,2025-06-06,2025-06-07,SUP-004,WHD-KHI-01,ING-030,48147.48,38.12,1835162.29,30
PO-001939,2025-06-10,2025-06-11,SUP-004,WHD-KHI-01,ING-030,38643.67,38.21,1476444.47,30
PO-001940,2025-06-10,2025-06-11,SUP-004,WHD-KHI-01,ING-030,40350.03,38.74,1563201.07,30
PO-001941,2025-06-12,2025-06-13,SUP-004,WHD-KHI-01,ING-030,41440.3,37.0,1533287.93,30
PO-001942,2025-06-14,2025-06-15,SUP-004,WHD-KHI-01,ING-030,49408.28,36.96,1826338.49,30
PO-001943,2025-06-16,2025-06-17,SUP-004,WHD-KHI-01,ING-030,30885.89,37.83,1168512.55,30
PO-001944,2025-06-18,2025-06-19,SUP-004,WHD-KHI-01,ING-030,45292.56,37.96,1719091.24,30
PO-001945,2025-06-20,2025-06-21,SUP-004,WHD-KHI-01,ING-030,48007.41,37.2,1786019.98,30
PO-001946,2025-06-22,2025-06-23,SUP-004,WHD-KHI-01,ING-030,38936.72,37.5,1459938.09,30
PO-001947,2025-06-24,2025-06-25,SUP-004,WHD-KHI-01,ING-030,38957.38,38.35,1494051.7,30
PO-001948,2025-06-26,2025-06-27,SUP-004,WHD-KHI-01,ING-030,45581.63,39.38,1795117.2,30
PO-001949,2025-06-28,2025-06-29,SUP-004,WHD-KHI-01,ING-030,46694.1,37.26,1739954.12,30
PO-001950,2025-06-30,2025-07-01,SUP-004,WHD-KHI-01,ING-030,15589.29,38.06,593324.07,30
PO-001951,2025-01-01,2025-01-02,SUP-004,WHD-KHI-01,ING-031,11942.17,53.99,644777.74,30
PO-001952,2025-01-03,2025-01-04,SUP-004,WHD-KHI-01,ING-031,12298.6,51.47,633009.38,30
PO-001953,2025-01-05,2025-01-06,SUP-004,WHD-KHI-01,ING-031,8704.47,51.4,447413.92,30
PO-001954,2025-01-07,2025-01-08,SUP-004,WHD-KHI-01,ING-031,9771.63,52.74,515363.8,30
PO-001955,2025-01-10,2025-01-11,SUP-004,WHD-KHI-01,ING-031,10832.42,53.14,575647.51,30
PO-001956,2025-01-11,2025-01-12,SUP-004,WHD-KHI-01,ING-031,11976.41,50.5,604843.36,30
PO-001957,2025-01-13,2025-01-14,SUP-004,WHD-KHI-01,ING-031,7048.42,52.87,372652.84,30
PO-001958,2025-01-15,2025-01-16,SUP-004,WHD-KHI-01,ING-031,11473.19,53.3,611553.14,30
PO-001959,2025-01-17,2025-01-18,SUP-004,WHD-KHI-01,ING-031,11483.09,52.0,597165.57,30
PO-001960,2025-01-21,2025-01-22,SUP-004,WHD-KHI-01,ING-031,9018.47,51.46,464109.86,30
PO-001961,2025-01-21,2025-01-22,SUP-004,WHD-KHI-01,ING-031,10080.15,51.85,522693.78,30
PO-001962,2025-01-23,2025-01-24,SUP-004,WHD-KHI-01,ING-031,10114.23,52.6,532032.1,30
PO-001963,2025-01-26,2025-01-27,SUP-004,WHD-KHI-01,ING-031,11026.59,52.82,582406.5,30
PO-001964,2025-01-27,2025-01-28,SUP-004,WHD-KHI-01,ING-031,7743.34,53.18,411764.67,30
PO-001965,2025-01-29,2025-01-30,SUP-004,WHD-KHI-01,ING-031,10967.38,53.2,583497.32,30
PO-001966,2025-02-02,2025-02-03,SUP-004,WHD-KHI-01,ING-031,12234.82,51.83,634177.27,30
PO-001967,2025-02-02,2025-02-03,SUP-004,WHD-KHI-01,ING-031,8619.08,53.24,458876.59,30
PO-001968,2025-02-04,2025-02-05,SUP-004,WHD-KHI-01,ING-031,10922.32,53.68,586354.75,30
PO-001969,2025-02-07,2025-02-08,SUP-004,WHD-KHI-01,ING-031,10127.92,53.6,542907.16,30
PO-001970,2025-02-08,2025-02-09,SUP-004,WHD-KHI-01,ING-031,11638.19,51.79,602778.68,30
PO-001971,2025-02-10,2025-02-11,SUP-004,WHD-KHI-01,ING-031,7947.26,52.36,416128.93,30
PO-001972,2025-02-12,2025-02-13,SUP-004,WHD-KHI-01,ING-031,11749.19,52.13,612460.85,30
PO-001973,2025-02-16,2025-02-17,SUP-004,WHD-KHI-01,ING-031,11436.28,51.09,584290.57,30
PO-001974,2025-02-16,2025-02-17,SUP-004,WHD-KHI-01,ING-031,9249.95,50.5,467117.61,30
PO-001975,2025-02-18,2025-02-19,SUP-004,WHD-KHI-01,ING-031,9783.73,53.43,522776.44,30
PO-001976,2025-02-20,2025-02-21,SUP-004,WHD-KHI-01,ING-031,10952.33,53.98,591229.48,30
PO-001977,2025-02-22,2025-02-23,SUP-004,WHD-KHI-01,ING-031,11369.83,51.3,583261.64,30
PO-001978,2025-02-26,2025-02-27,SUP-004,WHD-KHI-01,ING-031,7420.46,51.79,384273.91,30
PO-001979,2025-02-26,2025-02-27,SUP-004,WHD-KHI-01,ING-031,12098.31,53.17,643251.18,30
PO-001980,2025-03-01,2025-03-02,SUP-004,WHD-KHI-01,ING-031,13629.06,53.25,725685.83,30
PO-001981,2025-03-02,2025-03-03,SUP-004,WHD-KHI-01,ING-031,11405.62,51.44,586713.83,30
PO-001982,2025-03-04,2025-03-05,SUP-004,WHD-KHI-01,ING-031,14099.91,53.73,757578.46,30
PO-001983,2025-03-06,2025-03-07,SUP-004,WHD-KHI-01,ING-031,13380.92,53.7,718581.06,30
PO-001984,2025-03-08,2025-03-09,SUP-004,WHD-KHI-01,ING-031,14742.57,50.48,744187.3,30
PO-001985,2025-03-10,2025-03-11,SUP-004,WHD-KHI-01,ING-031,10475.75,53.17,557032.78,30
PO-001986,2025-03-12,2025-03-13,SUP-004,WHD-KHI-01,ING-031,14545.5,52.61,765216.51,30
PO-001987,2025-03-14,2025-03-15,SUP-004,WHD-KHI-01,ING-031,14700.87,54.03,794220.93,30
PO-001988,2025-03-16,2025-03-17,SUP-004,WHD-KHI-01,ING-031,12771.59,53.53,683647.52,30
PO-001989,2025-03-18,2025-03-19,SUP-004,WHD-KHI-01,ING-031,13994.06,50.71,709589.3,30
PO-001990,2025-03-20,2025-03-21,SUP-004,WHD-KHI-01,ING-031,13953.89,50.55,705399.73,30
PO-001991,2025-03-22,2025-03-23,SUP-004,WHD-KHI-01,ING-031,16048.48,52.65,844948.72,30
PO-001992,2025-03-24,2025-03-25,SUP-004,WHD-KHI-01,ING-031,9539.87,52.34,499282.0,30
PO-001993,2025-03-26,2025-03-27,SUP-004,WHD-KHI-01,ING-031,15153.49,52.42,794346.7,30
PO-001994,2025-03-28,2025-03-29,SUP-004,WHD-KHI-01,ING-031,16647.17,50.53,841218.08,30
PO-001995,2025-03-30,2025-03-31,SUP-004,WHD-KHI-01,ING-031,13075.11,52.09,681084.68,30
PO-001996,2025-04-01,2025-04-02,SUP-004,WHD-KHI-01,ING-031,16753.26,53.83,901825.39,30
PO-001997,2025-04-03,2025-04-04,SUP-004,WHD-KHI-01,ING-031,11605.41,54.0,626679.62,30
PO-001998,2025-04-05,2025-04-06,SUP-004,WHD-KHI-01,ING-031,11379.14,51.76,588985.35,30
PO-001999,2025-04-07,2025-04-08,SUP-004,WHD-KHI-01,ING-031,7577.34,53.73,407152.36,30
PO-002000,2025-04-09,2025-04-10,SUP-004,WHD-KHI-01,ING-031,11852.42,50.59,599612.06,30
PO-002001,2025-04-11,2025-04-12,SUP-004,WHD-KHI-01,ING-031,13289.61,52.17,693264.65,30
PO-002002,2025-04-13,2025-04-14,SUP-004,WHD-KHI-01,ING-031,10399.25,53.02,551419.03,30
PO-002003,2025-04-15,2025-04-16,SUP-004,WHD-KHI-01,ING-031,12574.0,52.59,661216.71,30
PO-002004,2025-04-17,2025-04-18,SUP-004,WHD-KHI-01,ING-031,12455.62,52.78,657365.46,30
PO-002005,2025-04-19,2025-04-20,SUP-004,WHD-KHI-01,ING-031,12790.85,51.52,659018.19,30
PO-002006,2025-04-22,2025-04-23,SUP-004,WHD-KHI-01,ING-031,8627.58,51.79,446845.25,30
PO-002007,2025-04-23,2025-04-24,SUP-004,WHD-KHI-01,ING-031,14167.3,51.09,723769.29,30
PO-002008,2025-04-26,2025-04-27,SUP-004,WHD-KHI-01,ING-031,13167.23,52.97,697440.61,30
PO-002009,2025-04-27,2025-04-28,SUP-004,WHD-KHI-01,ING-031,10719.01,53.94,578152.8,30
PO-002010,2025-04-30,2025-05-01,SUP-004,WHD-KHI-01,ING-031,12982.1,52.71,684329.02,30
PO-002011,2025-05-03,2025-05-04,SUP-004,WHD-KHI-01,ING-031,11937.6,51.03,609171.94,30
PO-002012,2025-05-05,2025-05-06,SUP-004,WHD-KHI-01,ING-031,13600.1,50.84,691437.01,30
PO-002013,2025-05-05,2025-05-06,SUP-004,WHD-KHI-01,ING-031,8576.9,50.93,436853.93,30
PO-002014,2025-05-07,2025-05-08,SUP-004,WHD-KHI-01,ING-031,13067.52,51.29,670297.68,30
PO-002015,2025-05-11,2025-05-12,SUP-004,WHD-KHI-01,ING-031,13938.78,52.89,737284.93,30
PO-002016,2025-05-11,2025-05-12,SUP-004,WHD-KHI-01,ING-031,10667.87,53.56,571332.39,30
PO-002017,2025-05-13,2025-05-14,SUP-004,WHD-KHI-01,ING-031,11552.89,52.21,603127.21,30
PO-002018,2025-05-15,2025-05-16,SUP-004,WHD-KHI-01,ING-031,11289.78,52.13,588494.99,30
PO-002019,2025-05-17,2025-05-18,SUP-004,WHD-KHI-01,ING-031,11732.82,51.9,608971.85,30
PO-002020,2025-05-19,2025-05-20,SUP-004,WHD-KHI-01,ING-031,7592.1,53.93,409461.86,30
PO-002021,2025-05-21,2025-05-22,SUP-004,WHD-KHI-01,ING-031,11061.88,52.49,580593.13,30
PO-002022,2025-05-23,2025-05-24,SUP-004,WHD-KHI-01,ING-031,12397.88,53.2,659519.54,30
PO-002023,2025-05-25,2025-05-26,SUP-004,WHD-KHI-01,ING-031,9003.62,53.63,482850.98,30
PO-002024,2025-05-27,2025-05-28,SUP-004,WHD-KHI-01,ING-031,10051.03,52.65,529221.21,30
PO-002025,2025-05-31,2025-06-01,SUP-004,WHD-KHI-01,ING-031,11108.01,54.06,600464.91,30
PO-002026,2025-05-31,2025-06-01,SUP-004,WHD-KHI-01,ING-031,11529.46,54.07,623387.24,30
PO-002027,2025-06-02,2025-06-03,SUP-004,WHD-KHI-01,ING-031,8045.7,52.09,419139.8,30
PO-002028,2025-06-06,2025-06-07,SUP-004,WHD-KHI-01,ING-031,11160.04,51.79,578014.77,30
PO-002029,2025-06-06,2025-06-07,SUP-004,WHD-KHI-01,ING-031,11740.93,53.85,632300.05,30
PO-002030,2025-06-08,2025-06-09,SUP-004,WHD-KHI-01,ING-031,8804.62,52.51,462333.22,30
PO-002031,2025-06-10,2025-06-11,SUP-004,WHD-KHI-01,ING-031,10795.96,53.62,578927.14,30
PO-002032,2025-06-12,2025-06-13,SUP-004,WHD-KHI-01,ING-031,10676.34,51.88,553895.85,30
PO-002033,2025-06-15,2025-06-16,SUP-004,WHD-KHI-01,ING-031,11987.54,53.89,646017.75,30
PO-002034,2025-06-16,2025-06-17,SUP-004,WHD-KHI-01,ING-031,7614.61,52.97,403308.82,30
PO-002035,2025-06-18,2025-06-19,SUP-004,WHD-KHI-01,ING-031,11446.73,53.01,606834.67,30
PO-002036,2025-06-20,2025-06-21,SUP-004,WHD-KHI-01,ING-031,12788.51,51.06,652930.57,30
PO-002037,2025-06-22,2025-06-23,SUP-004,WHD-KHI-01,ING-031,9627.97,51.11,492110.47,30
