delivery_id,po_id,delivery_date,supplier_id,destination_node,ingredient_id,ordered_qty,delivered_qty,quality_pass_qty,status,delay_days
DEL-001733,PO-001755,2025-03-12,SUP-006,WHC-KHI-01,ING-050,93480.57,93480.57,93480.57,on_time,0
DEL-001734,PO-001756,2025-03-16,SUP-006,WHC-KHI-01,ING-050,95399.69,87703.23,87703.23,on_time,0
DEL-001735,PO-001757,2025-03-21,SUP-006,WHC-KHI-01,ING-050,98611.69,98611.69,98611.69,late,1
DEL-001736,PO-001758,2025-03-24,SUP-006,WHC-KHI-01,ING-050,90918.06,90918.06,90918.06,on_time,0
DEL-001737,PO-001759,2025-03-30,SUP-006,WHC-KHI-01,ING-050,116303.08,116303.08,116303.08,on_time,0
DEL-001738,PO-001761,2025-04-09,SUP-006,WHC-KHI-01,ING-050,82017.07,82017.07,82017.07,very_late,4
DEL-001739,PO-001762,2025-04-14,SUP-006,WHC-KHI-01,ING-050,67092.36,67092.36,67092.36,very_late,5
DEL-001740,PO-001763,2025-04-14,SUP-006,WHC-KHI-01,ING-050,89251.93,89251.93,89251.93,late,1
DEL-001741,PO-001764,2025-04-21,SUP-006,WHC-KHI-01,ING-050,83375.15,83375.15,83375.15,very_late,4
DEL-001742,PO-001765,2025-04-25,SUP-006,WHC-KHI-01,ING-050,84250.74,84250.74,84250.74,very_late,4
DEL-001743,PO-001766,2025-04-25,SUP-006,WHC-KHI-01,ING-050,100200.03,100200.03,100200.03,on_time,0
DEL-001744,PO-001767,2025-04-29,SUP-006,WHC-KHI-01,ING-050,82607.37,82607.37,82607.37,on_time,0
DEL-001745,PO-001768,2025-05-03,SUP-006,WHC-KHI-01,ING-050,88824.98,88824.98,88824.98,on_time,0
DEL-001746,PO-001769,2025-05-07,SUP-006,WHC-KHI-01,ING-050,80622.76,80622.76,80622.76,on_time,0
DEL-001747,PO-001770,2025-05-11,SUP-006,WHC-KHI-01,ING-050,82150.18,82150.18,82150.18,on_time,0
DEL-001748,PO-001771,2025-05-15,SUP-006,WHC-KHI-01,ING-050,85303.47,85303.47,85303.47,on_time,0
DEL-001749,PO-001772,2025-05-22,SUP-006,WHC-KHI-01,ING-050,71255.73,60852.48,60852.48,very_late,3
DEL-001750,PO-001773,2025-05-23,SUP-006,WHC-KHI-01,ING-050,85600.07,85600.07,85600.07,on_time,0
DEL-001751,PO-001774,2025-05-27,SUP-006,WHC-KHI-01,ING-050,74945.51,74945.51,74945.51,on_time,0
DEL-001752,PO-001775,2025-05-31,SUP-006,WHC-KHI-01,ING-050,82644.53,82644.53,82644.53,on_time,0
DEL-001753,PO-001776,2025-06-05,SUP-006,WHC-KHI-01,ING-050,71589.74,71589.74,71589.74,late,1
DEL-001754,PO-001777,2025-06-09,SUP-006,WHC-KHI-01,ING-050,79271.34,79271.34,79271.34,on_time,0
DEL-001755,PO-001778,2025-06-12,SUP-006,WHC-KHI-01,ING-050,79633.98,79633.98,79633.98,on_time,0
DEL-001756,PO-001779,2025-06-16,SUP-006,WHC-KHI-01,ING-050,69968.68,69968.68,69968.68,on_time,0
DEL-001757,PO-001780,2025-06-20,SUP-006,WHC-KHI-01,ING-050,81343.7,81343.7,81343.7,on_time,0
DEL-001758,PO-001781,2025-06-24,SUP-006,WHC-KHI-01,ING-050,68411.85,68411.85,68411.85,on_time,0
DEL-001759,PO-001782,2025-07-03,SUP-006,WHC-KHI-01,ING-050,83382.7,83382.7,83382.7,very_late,5
DEL-001760,PO-001783,2025-07-02,SUP-006,WHC-KHI-01,ING-050,14326.57,14326.57,14326.57,on_time,0
DEL-001761,PO-001784,2025-01-09,SUP-010,WHC-KHI-01,ING-060,15137.03,15137.03,15137.03,late,2
DEL-001762,PO-001785,2025-01-15,SUP-010,WHC-KHI-01,ING-060,15195.35,15195.35,15195.35,on_time,0
DEL-001763,PO-001786,2025-01-25,SUP-010,WHC-KHI-01,ING-060,14623.01,14623.01,14623.01,on_time,0
DEL-001764,PO-001787,2025-02-04,SUP-010,WHC-KHI-01,ING-060,15945.42,14275.85,14275.85,on_time,0
DEL-001765,PO-001788,2025-02-14,SUP-010,WHC-KHI-01,ING-060,15403.65,15403.65,15403.65,on_time,0
DEL-001766,PO-001789,2025-02-24,SUP-010,WHC-KHI-01,ING-060,16137.63,16137.63,16137.63,on_time,0
DEL-001767,PO-001790,2025-03-06,SUP-010,WHC-KHI-01,ING-060,19369.86,19369.86,19369.86,on_time,0
DEL-001768,PO-001791,2025-03-18,SUP-010,WHC-KHI-01,ING-060,19925.09,19925.09,19925.09,on_time,0
DEL-001769,PO-001792,2025-03-26,SUP-010,WHC-KHI-01,ING-060,20152.07,20152.07,20152.07,on_time,0
DEL-001770,PO-001793,2025-04-05,SUP-010,WHC-KHI-01,ING-060,15635.88,15635.88,15635.88,on_time,0
DEL-001771,PO-001794,2025-04-15,SUP-010,WHC-KHI-01,ING-060,18411.22,18411.22,18411.22,on_time,0
DEL-001772,PO-001795,2025-04-29,SUP-010,WHC-KHI-01,ING-060,17509.78,16621.15,16621.15,very_late,4
DEL-001773,PO-001796,2025-05-05,SUP-010,WHC-KHI-01,ING-060,18933.17,18933.17,18933.17,on_time,0
DEL-001774,PO-001797,2025-05-15,SUP-010,WHC-KHI-01,ING-060,15728.45,15728.45,15728.45,on_time,0
DEL-001775,PO-001798,2025-05-26,SUP-010,WHC-KHI-01,ING-060,15377.42,15377.42,15377.42,on_time,0
DEL-001776,PO-001799,2025-06-04,SUP-010,WHC-KHI-01,ING-060,15675.02,15675.02,15675.02,on_time,0
DEL-001777,PO-001800,2025-06-14,SUP-010,WHC-KHI-01,ING-060,15681.1,15681.1,15681.1,on_time,0
DEL-001778,PO-001801,2025-06-24,SUP-010,WHC-KHI-01,ING-060,15856.44,15856.44,15856.44,on_time,0
DEL-001779,PO-001802,2025-07-04,SUP-010,WHC-KHI-01,ING-060,1257.42,1257.42,1257.42,on_time,0
DEL-001780,PO-001803,2025-01-05,SUP-010,WHC-KHI-01,ING-061,10650.51,10650.51,10650.51,on_time,0
DEL-001781,PO-001804,2025-01-17,SUP-010,WHC-KHI-01,ING-061,10859.94,10859.94,10859.94,on_time,0
DEL-001782,PO-001805,2025-01-25,SUP-010,WHC-KHI-01,ING-061,10013.74,10013.74,10013.74,on_time,0
DEL-001783,PO-001806,2025-02-04,SUP-010,WHC-KHI-01,ING-061,11446.53,11446.53,11446.53,on_time,0
DEL-001784,PO-001807,2025-02-16,SUP-010,WHC-KHI-01,ING-061,9282.45,9282.45,9282.45,late,2
DEL-001785,PO-001808,2025-03-01,SUP-010,WHC-KHI-01,ING-061,10511.74,10511.74,10511.74,very_late,5
DEL-001786,PO-001809,2025-03-06,SUP-010,WHC-KHI-01,ING-061,12628.19,12628.19,12628.19,on_time,0
DEL-001787,PO-001810,2025-03-16,SUP-010,WHC-KHI-01,ING-061,14160.87,14160.87,14160.87,on_time,0
DEL-001788,PO-001811,2025-03-26,SUP-010,WHC-KHI-01,ING-061,13805.64,13805.64,13805.64,on_time,0
DEL-001789,PO-001812,2025-04-05,SUP-010,WHC-KHI-01,ING-061,11281.56,11281.56,11281.56,on_time,0
DEL-001790,PO-001813,2025-04-15,SUP-010,WHC-KHI-01,ING-061,13219.89,13219.89,13219.89,on_time,0
DEL-001791,PO-001814,2025-04-25,SUP-010,WHC-KHI-01,ING-061,11121.26,11121.26,11121.26,on_time,0
DEL-001792,PO-001815,2025-05-12,SUP-010,WHC-KHI-01,ING-061,12292.85,12292.85,12292.85,very_late,5
DEL-001793,PO-001816,2025-05-15,SUP-010,WHC-KHI-01,ING-061,9870.05,9870.05,9870.05,on_time,0
DEL-001794,PO-001817,2025-05-28,SUP-010,WHC-KHI-01,ING-061,10016.35,10016.35,10016.35,very_late,3
DEL-001795,PO-001818,2025-06-05,SUP-010,WHC-KHI-01,ING-061,10775.32,10775.32,10775.32,late,1
DEL-001796,PO-001819,2025-06-14,SUP-010,WHC-KHI-01,ING-061,9688.48,9688.48,9688.48,on_time,0
DEL-001797,PO-001820,2025-06-24,SUP-010,WHC-KHI-01,ING-061,11165.3,11165.3,11165.3,on_time,0
DEL-001798,PO-001821,2025-07-04,SUP-010,WHC-KHI-01,ING-061,794.12,794.12,794.12,on_time,0
DEL-001799,PO-001822,2025-01-06,SUP-012,WHC-KHI-01,ING-080,9837.16,9837.16,9837.16,on_time,0
DEL-001800,PO-001823,2025-01-27,SUP-012,WHC-KHI-01,ING-080,11024.05,11024.05,11024.05,on_time,0
DEL-001801,PO-001824,2025-02-17,SUP-012,WHC-KHI-01,ING-080,10536.98,10536.98,10536.98,on_time,0
DEL-001802,PO-001825,2025-03-10,SUP-012,WHC-KHI-01,ING-080,14476.94,14476.94,13525.76,on_time,0
DEL-001803,PO-001826,2025-03-31,SUP-012,WHC-KHI-01,ING-080,12242.12,12242.12,12242.12,on_time,0
DEL-001804,PO-001828,2025-05-12,SUP-012,WHC-KHI-01,ING-080,11207.56,11207.56,11207.56,on_time,0
DEL-001805,PO-001829,2025-06-02,SUP-012,WHC-KHI-01,ING-080,10785.05,10785.05,10785.05,on_time,0
DEL-001806,PO-001830,2025-06-23,SUP-012,WHC-KHI-01,ING-080,6726.56,6726.56,6726.56,on_time,0
DEL-001807,PO-001831,2025-01-08,SUP-007,WHD-KHI-01,ING-010,52023.79,52023.79,52023.79,on_time,0
DEL-001808,PO-001832,2025-02-07,SUP-007,WHD-KHI-01,ING-010,53063.25,46994.23,46994.23,on_time,0
DEL-001809,PO-001833,2025-03-07,SUP-007,WHD-KHI-01,ING-010,83350.67,83350.67,83350.67,on_time,0
DEL-001810,PO-001834,2025-04-06,SUP-007,WHD-KHI-01,ING-010,57465.37,57465.37,57465.37,on_time,0
DEL-001811,PO-001835,2025-05-06,SUP-007,WHD-KHI-01,ING-010,54558.34,54558.34,54558.34,on_time,0
DEL-001812,PO-001836,2025-06-06,SUP-007,WHD-KHI-01,ING-010,49548.98,49548.98,49548.98,late,1
DEL-001813,PO-001837,2025-07-05,SUP-007,WHD-KHI-01,ING-010,1297.17,1142.38,1142.38,on_time,0
DEL-001814,PO-001838,2025-01-06,SUP-007,WHD-KHI-01,ING-011,138289.93,138289.93,138289.93,on_time,0
DEL-001815,PO-001839,2025-01-27,SUP-007,WHD-KHI-01,ING-011,151581.09,151581.09,151581.09,on_time,0
DEL-001816,PO-001840,2025-02-17,SUP-007,WHD-KHI-01,ING-011,155116.77,155116.77,155116.77,on_time,0
DEL-001817,PO-001841,2025-03-10,SUP-007,WHD-KHI-01,ING-011,225046.32,203453.86,203453.86,on_time,0
DEL-001818,PO-001842,2025-03-31,SUP-007,WHD-KHI-01,ING-011,185640.92,185640.92,185640.92,on_time,0
DEL-001819,PO-001843,2025-04-21,SUP-007,WHD-KHI-01,ING-011,171313.77,171313.77,171313.77,on_time,0
DEL-001820,PO-001844,2025-05-12,SUP-007,WHD-KHI-01,ING-011,153957.38,153957.38,153957.38,on_time,0
DEL-001821,PO-001845,2025-06-04,SUP-007,WHD-KHI-01,ING-011,149399.77,149399.77,149399.77,on_time,0
DEL-001822,PO-001846,2025-06-23,SUP-007,WHD-KHI-01,ING-011,86452.04,86452.04,86452.04,on_time,0
DEL-001823,PO-001847,2025-01-04,SUP-003,WHD-KHI-01,ING-020,49668.74,49668.74,49668.74,on_time,0
DEL-001824,PO-001848,2025-01-18,SUP-003,WHD-KHI-01,ING-020,52110.22,52110.22,52110.22,on_time,0
DEL-001825,PO-001849,2025-02-02,SUP-003,WHD-KHI-01,ING-020,52470.49,52470.49,52470.49,late,1
DEL-001826,PO-001850,2025-02-15,SUP-003,WHD-KHI-01,ING-020,56020.7,56020.7,56020.7,on_time,0
DEL-001827,PO-001851,2025-03-01,SUP-003,WHD-KHI-01,ING-020,78875.89,78875.89,78875.89,on_time,0
DEL-001828,PO-001852,2025-03-18,SUP-003,WHD-KHI-01,ING-020,82245.99,82245.99,82245.99,very_late,3
DEL-001829,PO-001853,2025-03-29,SUP-003,WHD-KHI-01,ING-020,70576.13,70576.13,70576.13,on_time,0
DEL-001830,PO-001854,2025-04-12,SUP-003,WHD-KHI-01,ING-020,59245.86,59245.86,59245.86,on_time,0
DEL-001831,PO-001855,2025-04-26,SUP-003,WHD-KHI-01,ING-020,58854.49,58854.49,58854.49,on_time,0
DEL-001832,PO-001856,2025-05-10,SUP-003,WHD-KHI-01,ING-020,59272.9,59272.9,59272.9,on_time,0
DEL-001833,PO-001857,2025-05-31,SUP-003,WHD-KHI-01,ING-020,51927.65,48459.37,48459.37,very_late,5
DEL-001834,PO-001858,2025-06-10,SUP-003,WHD-KHI-01,ING-020,55538.63,55538.63,55538.63,very_late,3
DEL-001835,PO-001859,2025-06-21,SUP-003,WHD-KHI-01,ING-020,51814.65,51814.65,51814.65,on_time,0
DEL-001836,PO-001860,2025-01-02,SUP-004,WHD-KHI-01,ING-030,48600.02,48600.02,48600.02,on_time,0
DEL-001837,PO-001861,2025-01-04,SUP-004,WHD-KHI-01,ING-030,47333.15,47333.15,47333.15,on_time,0
DEL-001838,PO-001862,2025-01-06,SUP-004,WHD-KHI-01,ING-030,35203.68,35203.68,35203.68,on_time,0
DEL-001839,PO-001863,2025-01-08,SUP-004,WHD-KHI-01,ING-030,40351.45,40351.45,40351.45,on_time,0
DEL-001840,PO-001864,2025-01-10,SUP-004,WHD-KHI-01,ING-030,44755.54,44755.54,44755.54,on_time,0
DEL-001841,PO-001865,2025-01-12,SUP-004,WHD-KHI-01,ING-030,48543.31,48543.31,48543.31,on_time,0
DEL-001842,PO-001866,2025-01-15,SUP-004,WHD-KHI-01,ING-030,30556.77,30556.77,30556.77,late,1
DEL-001843,PO-001867,2025-01-16,SUP-004,WHD-KHI-01,ING-030,43685.78,43685.78,43685.78,on_time,0
DEL-001844,PO-001868,2025-01-20,SUP-004,WHD-KHI-01,ING-030,50215.34,50215.34,50215.34,late,2
DEL-001845,PO-001869,2025-01-20,SUP-004,WHD-KHI-01,ING-030,38854.22,38854.22,34157.78,on_time,0
DEL-001846,PO-001870,2025-01-22,SUP-004,WHD-KHI-01,ING-030,41378.31,41378.31,41378.31,on_time,0
DEL-001847,PO-001871,2025-01-26,SUP-004,WHD-KHI-01,ING-030,41384.98,41384.98,41384.98,late,2
DEL-001848,PO-001872,2025-01-26,SUP-004,WHD-KHI-01,ING-030,46505.42,46505.42,46505.42,on_time,0
DEL-001849,PO-001873,2025-01-29,SUP-004,WHD-KHI-01,ING-030,29482.91,29482.91,29482.91,on_time,0
DEL-001850,PO-001874,2025-01-30,SUP-004,WHD-KHI-01,ING-030,41957.5,41957.5,41957.5,on_time,0
DEL-001851,PO-001875,2025-02-01,SUP-004,WHD-KHI-01,ING-030,48546.95,48546.95,48546.95,on_time,0
DEL-001852,PO-001876,2025-02-03,SUP-004,WHD-KHI-01,ING-030,34843.74,34843.74,34843.74,on_time,0
DEL-001853,PO-001877,2025-02-05,SUP-004,WHD-KHI-01,ING-030,45674.67,45674.67,45674.67,on_time,0
DEL-001854,PO-001878,2025-02-07,SUP-004,WHD-KHI-01,ING-030,45623.98,45623.98,45623.98,on_time,0
DEL-001855,PO-001879,2025-02-14,SUP-004,WHD-KHI-01,ING-030,44568.21,44568.21,44568.21,very_late,5
DEL-001856,PO-001880,2025-02-13,SUP-004,WHD-KHI-01,ING-030,31289.83,31289.83,31289.83,late,2
DEL-001857,PO-001881,2025-02-15,SUP-004,WHD-KHI-01,ING-030,45126.78,45126.78,45126.78,late,2
DEL-001858,PO-001882,2025-02-18,SUP-004,WHD-KHI-01,ING-030,48358.28,48358.28,48358.28,late,2
DEL-001859,PO-001883,2025-02-17,SUP-004,WHD-KHI-01,ING-030,36944.53,36944.53,36944.53,on_time,0
DEL-001860,PO-001884,2025-02-20,SUP-004,WHD-KHI-01,ING-030,39879.04,39879.04,39879.04,on_time,0
DEL-001861,PO-001885,2025-02-21,SUP-004,WHD-KHI-01,ING-030,44872.37,44872.37,44872.37,on_time,0
DEL-001862,PO-001886,2025-02-24,SUP-004,WHD-KHI-01,ING-030,43666.84,43666.84,43666.84,on_time,0
DEL-001863,PO-001887,2025-02-25,SUP-004,WHD-KHI-01,ING-030,29167.89,29167.89,29167.89,on_time,0
DEL-001864,PO-001888,2025-02-27,SUP-004,WHD-KHI-01,ING-030,44532.15,44532.15,44532.15,on_time,0
DEL-001865,PO-001889,2025-03-02,SUP-004,WHD-KHI-01,ING-030,58556.06,54737.19,54737.19,late,1
DEL-001866,PO-001890,2025-03-05,SUP-004,WHD-KHI-01,ING-030,47133.87,47133.87,47133.87,on_time,0
DEL-001867,PO-001891,2025-03-07,SUP-004,WHD-KHI-01,ING-030,52105.95,52105.95,52105.95,on_time,0
DEL-001868,PO-001892,2025-03-07,SUP-004,WHD-KHI-01,ING-030,54244.85,54244.85,54244.85,on_time,0
DEL-001869,PO-001893,2025-03-11,SUP-004,WHD-KHI-01,ING-030,59651.61,59651.61,59651.61,on_time,0
DEL-001870,PO-001894,2025-03-13,SUP-004,WHD-KHI-01,ING-030,38003.52,38003.52,38003.52,late,2
DEL-001871,PO-001895,2025-03-13,SUP-004,WHD-KHI-01,ING-030,55788.81,55788.81,55788.81,on_time,0
DEL-001872,PO-001896,2025-03-16,SUP-004,WHD-KHI-01,ING-030,64586.6,64586.6,64586.6,late,1
DEL-001873,PO-001897,2025-03-17,SUP-004,WHD-KHI-01,ING-030,50611.86,50611.86,50611.86,on_time,0
DEL-001874,PO-001898,2025-03-19,SUP-004,WHD-KHI-01,ING-030,50609.52,50609.52,50609.52,on_time,0
DEL-001875,PO-001899,2025-03-21,SUP-004,WHD-KHI-01,ING-030,58622.25,58622.25,58622.25,on_time,0
DEL-001876,PO-001900,2025-03-23,SUP-004,WHD-KHI-01,ING-030,64376.1,64376.1,64376.1,on_time,0
DEL-001877,PO-001901,2025-03-25,SUP-004,WHD-KHI-01,ING-030,40827.36,40827.36,40827.36,on_time,0
DEL-001878,PO-001902,2025-03-30,SUP-004,WHD-KHI-01,ING-030,53424.85,53424.85,53424.85,very_late,3
DEL-001879,PO-001903,2025-03-30,SUP-004,WHD-KHI-01,ING-030,61199.58,61199.58,61199.58,late,1
DEL-001880,PO-001904,2025-03-31,SUP-004,WHD-KHI-01,ING-030,48808.85,48808.85,48808.85,on_time,0
DEL-001881,PO-001905,2025-04-02,SUP-004,WHD-KHI-01,ING-030,55836.62,55836.62,55836.62,on_time,0
DEL-001882,PO-001906,2025-04-04,SUP-004,WHD-KHI-01,ING-030,42153.52,42153.52,42153.52,on_time,0
DEL-001883,PO-001907,2025-04-08,SUP-004,WHD-KHI-01,ING-030,49879.88,49879.88,49879.88,on_time,0
DEL-001884,PO-001908,2025-04-08,SUP-004,WHD-KHI-01,ING-030,31042.37,31042.37,31042.37,on_time,0
DEL-001885,PO-001909,2025-04-10,SUP-004,WHD-KHI-01,ING-030,42798.82,42798.82,42798.82,on_time,0
DEL-001886,PO-001910,2025-04-12,SUP-004,WHD-KHI-01,ING-030,53100.04,53100.04,53100.04,on_time,0
DEL-001887,PO-001911,2025-04-14,SUP-004,WHD-KHI-01,ING-030,41086.82,41086.82,41086.82,on_time,0
DEL-001888,PO-001912,2025-04-16,SUP-004,WHD-KHI-01,ING-030,46243.85,46243.85,46243.85,on_time,0
DEL-001889,PO-001913,2025-04-20,SUP-004,WHD-KHI-01,ING-030,49602.73,49602.73,49602.73,on_time,0
DEL-001890,PO-001914,2025-04-22,SUP-004,WHD-KHI-01,ING-030,56595.97,56595.97,56595.97,on_time,0
DEL-001891,PO-001915,2025-04-22,SUP-004,WHD-KHI-01,ING-030,33962.21,33962.21,33962.21,on_time,0
DEL-001892,PO-001916,2025-04-24,SUP-004,WHD-KHI-01,ING-030,52474.0,52474.0,52474.0,on_time,0
DEL-001893,PO-001917,2025-04-26,SUP-004,WHD-KHI-01,ING-030,52076.49,52076.49,52076.49,on_time,0
DEL-001894,PO-001918,2025-04-28,SUP-004,WHD-KHI-01,ING-030,41601.77,41601.77,41601.77,on_time,0
DEL-001895,PO-001919,2025-05-02,SUP-004,WHD-KHI-01,ING-030,47214.1,47214.1,47214.1,on_time,0
DEL-001896,PO-001920,2025-05-02,SUP-004,WHD-KHI-01,ING-030,52209.43,52209.43,52209.43,on_time,0
DEL-001897,PO-001921,2025-05-06,SUP-004,WHD-KHI-01,ING-030,52683.99,52683.99,52683.99,on_time,0
DEL-001898,PO-001922,2025-05-06,SUP-004,WHD-KHI-01,ING-030,34282.16,34282.16,34282.16,on_time,0
DEL-001899,PO-001923,2025-05-08,SUP-004,WHD-KHI-01,ING-030,49641.03,49641.03,49641.03,on_time,0
DEL-001900,PO-001924,2025-05-10,SUP-004,WHD-KHI-01,ING-030,54897.08,54897.08,54897.08,on_time,0
DEL-001901,PO-001925,2025-05-12,SUP-004,WHD-KHI-01,ING-030,40764.28,40764.28,40764.28,on_time,0
DEL-001902,PO-001926,2025-05-14,SUP-004,WHD-KHI-01,ING-030,46922.56,46922.56,46922.56,on_time,0
DEL-001903,PO-001927,2025-05-17,SUP-004,WHD-KHI-01,ING-030,45759.27,45759.27,45759.27,on_time,0
DEL-001904,PO-001928,2025-05-18,SUP-004,WHD-KHI-01,ING-030,48479.65,48479.65,48479.65,on_time,0
DEL-001905,PO-001929,2025-05-21,SUP-004,WHD-KHI-01,ING-030,30796.14,30796.14,30796.14,late,1
DEL-001906,PO-001930,2025-05-22,SUP-004,WHD-KHI-01,ING-030,45884.97,45884.97,45884.97,on_time,0
DEL-001907,PO-001931,2025-05-24,SUP-004,WHD-KHI-01,ING-030,48480.79,48480.79,48480.79,on_time,0
DEL-001908,PO-001932,2025-05-26,SUP-004,WHD-KHI-01,ING-030,35806.67,35806.67,35806.67,on_time,0
DEL-001909,PO-001933,2025-05-28,SUP-004,WHD-KHI-01,ING-030,39940.04,39940.04,39940.04,on_time,0
DEL-001910,PO-001934,2025-05-30,SUP-004,WHD-KHI-01,ING-030,42478.98,42478.98,42478.98,on_time,0
DEL-001911,PO-001935,2025-06-01,SUP-004,WHD-KHI-01,ING-030,48465.49,48465.49,48465.49,on_time,0
DEL-001912,PO-001936,2025-06-03,SUP-004,WHD-KHI-01,ING-030,31793.61,31793.61,31793.61,on_time,0
DEL-001913,PO-001937,2025-06-05,SUP-004,WHD-KHI-01,ING-030,42837.11,42837.11,42837.11,on_time,0
DEL-001914,PO-001938,2025-06-07,SUP-004,WHD-KHI-01,ING-030,48147.48,48147.48,48147.48,on_time,0
DEL-001915,PO-001939,2025-06-11,SUP-004,WHD-KHI-01,ING-030,38643.67,38643.67,38643.67,on_time,0
DEL-001916,PO-001940,2025-06-11,SUP-004,WHD-KHI-01,ING-030,40350.03,40350.03,40350.03,on_time,0
DEL-001917,PO-001941,2025-06-13,SUP-004,WHD-KHI-01,ING-030,41440.3,41440.3,41440.3,on_time,0
DEL-001918,PO-001942,2025-06-15,SUP-004,WHD-KHI-01,ING-030,49408.28,49408.28,49408.28,on_time,0
DEL-001919,PO-001943,2025-06-17,SUP-004,WHD-KHI-01,ING-030,30885.89,30885.89,30885.89,on_time,0
DEL-001920,PO-001944,2025-06-19,SUP-004,WHD-KHI-01,ING-030,45292.56,42005.23,42005.23,on_time,0
DEL-001921,PO-001945,2025-06-21,SUP-004,WHD-KHI-01,ING-030,48007.41,43458.11,43458.11,on_time,0
DEL-001922,PO-001946,2025-06-23,SUP-004,WHD-KHI-01,ING-030,38936.72,38936.72,38936.72,on_time,0
DEL-001923,PO-001947,2025-06-25,SUP-004,WHD-KHI-01,ING-030,38957.38,38957.38,38957.38,on_time,0
DEL-001924,PO-001948,2025-06-28,SUP-004,WHD-KHI-01,ING-030,45581.63,45581.63,45581.63,late,1
DEL-001925,PO-001949,2025-06-30,SUP-004,WHD-KHI-01,ING-030,46694.1,46694.1,46694.1,late,1
DEL-001926,PO-001950,2025-07-01,SUP-004,WHD-KHI-01,ING-030,15589.29,15589.29,15589.29,on_time,0
DEL-001927,PO-001951,2025-01-02,SUP-004,WHD-KHI-01,ING-031,11942.17,11942.17,11942.17,on_time,0
DEL-001928,PO-001952,2025-01-08,SUP-004,WHD-KHI-01,ING-031,12298.6,12298.6,12298.6,very_late,4
DEL-001929,PO-001953,2025-01-09,SUP-004,WHD-KHI-01,ING-031,8704.47,8704.47,8704.47,very_late,3
DEL-001930,PO-001954,2025-01-08,SUP-004,WHD-KHI-01,ING-031,9771.63,9771.63,9771.63,on_time,0
DEL-001931,PO-001955,2025-01-11,SUP-004,WHD-KHI-01,ING-031,10832.42,10832.42,10832.42,on_time,0
DEL-001932,PO-001956,2025-01-12,SUP-004,WHD-KHI-01,ING-031,11976.41,11976.41,11976.41,on_time,0
DEL-001933,PO-001957,2025-01-14,SUP-004,WHD-KHI-01,ING-031,7048.42,7048.42,7048.42,on_time,0
DEL-001934,PO-001958,2025-01-16,SUP-004,WHD-KHI-01,ING-031,11473.19,11473.19,11473.19,on_time,0
DEL-001935,PO-001959,2025-01-18,SUP-004,WHD-KHI-01,ING-031,11483.09,11483.09,11483.09,on_time,0
DEL-001936,PO-001960,2025-01-23,SUP-004,WHD-KHI-01,ING-031,9018.47,9018.47,9018.47,late,1
DEL-001937,PO-001961,2025-01-22,SUP-004,WHD-KHI-01,ING-031,10080.15,10080.15,10080.15,on_time,0
DEL-001938,PO-001962,2025-01-24,SUP-004,WHD-KHI-01,ING-031,10114.23,10114.23,10114.23,on_time,0
DEL-001939,PO-001963,2025-01-31,SUP-004,WHD-KHI-01,ING-031,11026.59,11026.59,11026.59,very_late,4
DEL-001940,PO-001964,2025-01-28,SUP-004,WHD-KHI-01,ING-031,7743.34,7743.34,7743.34,on_time,0
DEL-001941,PO-001965,2025-01-30,SUP-004,WHD-KHI-01,ING-031,10967.38,9786.13,9786.13,on_time,0
DEL-001942,PO-001966,2025-02-03,SUP-004,WHD-KHI-01,ING-031,12234.82,12234.82,12234.82,on_time,0
DEL-001943,PO-001967,2025-02-03,SUP-004,WHD-KHI-01,ING-031,8619.08,8619.08,8619.08,on_time,0
DEL-001944,PO-001968,2025-02-05,SUP-004,WHD-KHI-01,ING-031,10922.32,10922.32,10922.32,on_time,0
DEL-001945,PO-001969,2025-02-08,SUP-004,WHD-KHI-01,ING-031,10127.92,10127.92,10127.92,on_time,0
DEL-001946,PO-001970,2025-02-10,SUP-004,WHD-KHI-01,ING-031,11638.19,11638.19,11638.19,late,1
DEL-001947,PO-001971,2025-02-11,SUP-004,WHD-KHI-01,ING-031,7947.26,7947.26,7947.26,on_time,0
DEL-001948,PO-001972,2025-02-13,SUP-004,WHD-KHI-01,ING-031,11749.19,11749.19,11749.19,on_time,0
DEL-001949,PO-001973,2025-02-17,SUP-004,WHD-KHI-01,ING-031,11436.28,11436.28,11436.28,on_time,0
DEL-001950,PO-001974,2025-02-17,SUP-004,WHD-KHI-01,ING-031,9249.95,9249.95,9249.95,on_time,0
DEL-001951,PO-001975,2025-02-19,SUP-004,WHD-KHI-01,ING-031,9783.73,9783.73,9783.73,on_time,0
DEL-001952,PO-001976,2025-02-21,SUP-004,WHD-KHI-01,ING-031,10952.33,10952.33,10952.33,on_time,0
DEL-001953,PO-001977,2025-02-23,SUP-004,WHD-KHI-01,ING-031,11369.83,11369.83,11369.83,on_time,0
DEL-001954,PO-001978,2025-03-01,SUP-004,WHD-KHI-01,ING-031,7420.46,7420.46,7420.46,late,2
DEL-001955,PO-001979,2025-02-27,SUP-004,WHD-KHI-01,ING-031,12098.31,12098.31,12098.31,on_time,0
DEL-001956,PO-001980,2025-03-04,SUP-004,WHD-KHI-01,ING-031,13629.06,13629.06,13629.06,late,2
DEL-001957,PO-001981,2025-03-03,SUP-004,WHD-KHI-01,ING-031,11405.62,11405.62,11405.62,on_time,0
